id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,ra,dec,SIMBAD,Gaia DR3,VSX
140,4133.985087598267,1426.5308006628447,0.5724245731562644,-0.22443552068476358,-0.05905590603310228,25,0.0,54000.0,8.58911458001911,-2.3348709908262935,208.94616636849216,40.385029778475555,Not found,Not found,Not found
141,4133.056299512097,1428.738201360701,0.3198160305289609,-0.845110422835693,0.4310871148097752,25,0.0,57904.0,8.361008058459378,-2.3056466050310336,208.94570684327422,40.385416343443204,Not found,Not found,Not found
142,2209.903330987043,1428.1360586309067,0.40084021096414374,-0.9256218433265209,0.1428905884348111,25,0.0,57904.0,6.467004325745091,-2.0267578786112566,208.42806923249387,40.245438053301726,Not found,Not found,Not found
143,4134.627191662519,1430.1022750626692,0.5756696608469914,-0.4554135994218341,0.13954715152385208,25,0.0,57904.0,6.559145491125177,-2.0421181606870316,208.94600142511936,40.38580990473153,Not found,Not found,Not found
144,4134.139764674767,1430.0705947907445,0.5495534522113316,-0.19495617169975685,-0.4770155841162727,25,0.0,57584.0,7.535111011357544,-2.1927241374013007,208.94587294564528,40.38576824328903,Not found,Not found,Not found
145,2479.83819914576,1450.8494552124043,0.3788570080263591,0.13339958768169372,0.6273194701476468,25,0.0,14240.0,1.3931108855821832,-0.3599642143906157,208.49842706982813,40.26986610092286,Not found,Not found,Not found
146,3581.2558163507574,1473.6378454819903,0.3136143018445542,-0.338072126011937,-0.03297286272885723,25,0.0,4320.0,1.036663509404041,-0.03909452905453513,208.79268113405922,40.354745450138246,Not found,Not found,Not found
147,3672.9967852068125,1483.0057116423056,0.46211762301922954,0.120177605315131,0.21882201773504198,25,0.0,48064.0,9.9382444785969,-2.49327419022071,208.816513617894,40.3633155811506,Not found,Not found,Not found
148,2955.7437295026925,1502.0124843106312,0.4596386763229412,0.09773990987188083,0.22474437754213927,25,0.0,54048.0,10.302475443328149,-2.532353970066355,208.62153152708706,40.31511125460028,Not found,Not found,Not found
149,2776.668970717648,1507.8592171089792,0.36628734342587504,0.05088492625909979,0.2573775495066573,25,0.0,10784.0,2.000417148374607,-0.7528014220932746,208.57278842964266,40.30325100220343,Not found,Not found,Not found
150,3928.5507507980114,1507.7505980982628,0.46130439531801093,0.03547269869103059,0.14753985478550818,25,0.0,25552.0,5.295966916720105,-1.8098631586344436,208.8830610638312,40.386885227808925,Not found,Not found,Not found
